   9.2280538e-01  -1.1091211e+00  -1.7547908e-01
   8.1116222e-01  -1.1314560e+00  -8.1410763e-02
   9.6311096e-01  -1.0647839e+00  -4.1688111e-02
   1.0729961e+00  -1.1059241e+00  -7.9380791e-02
   1.1385020e+00  -1.0262733e+00  -1.4319446e-01
   1.1810515e+00  -1.0753143e+00   3.1547062e-02
   1.2165577e+00  -9.7261168e-01  -5.3030616e-02
   1.2019637e+00  -8.9882957e-01   2.1182803e-02
   1.3349194e+00  -8.2341867e-01   5.1286597e-02
   1.3500543e+00  -8.3469046e-01   1.8583769e-01
   1.3765932e+00  -7.9196951e-01   1.5203904e-01
   1.4135905e+00  -7.7094156e-01   1.7800195e-01
   1.3219538e+00  -6.8178096e-01   2.7326458e-01
   1.3646528e+00  -5.8833695e-01   3.6710768e-01
   1.4089565e+00  -5.4584884e-01   3.6464669e-01
   1.4357341e+00  -4.9582497e-01   4.3881901e-01
   1.4490459e+00  -4.5397625e-01   4.4865330e-01
   1.4482482e+00  -3.4054196e-01   4.9029251e-01
   1.5137284e+00  -3.0486798e-01   5.7226902e-01
   1.4133799e+00  -1.6221531e-01   5.4374998e-01
   1.3705184e+00  -6.9909246e-02   6.3098046e-01
   1.3411807e+00  -7.6785564e-02   6.6805834e-01
   1.3509517e+00  -5.8550522e-03   7.4503381e-01
   1.4060322e+00   1.0944680e-01   7.0429763e-01
   1.4799542e+00   2.1098006e-01   8.1802748e-01
   1.3309252e+00   2.3212599e-01   8.0473520e-01
   1.3022167e+00   2.2981019e-01   7.8888061e-01
   1.2718488e+00   3.9719643e-01   7.7251642e-01
   1.1943716e+00   4.4602357e-01   8.5723549e-01
   1.1485063e+00   5.1474310e-01   9.5198825e-01
   1.1215318e+00   5.8103554e-01   8.1238954e-01
   1.0913045e+00   7.3191379e-01   7.7718205e-01
   1.0866957e+00   7.3679097e-01   6.8882393e-01
   1.0133995e+00   7.1678464e-01   7.6226691e-01
   9.1113654e-01   8.9301867e-01   7.2382437e-01
   9.2435108e-01   9.2421304e-01   5.8904932e-01
   7.8385528e-01   1.0254077e+00   5.5508579e-01
   6.9593658e-01   1.1034364e+00   5.5882490e-01
   6.6184735e-01   1.0299496e+00   4.8799760e-01
   5.9817245e-01   1.1275992e+00   4.1890781e-01
   4.4269217e-01   1.2382752e+00   2.2351385e-01
   4.4181746e-01   1.2795761e+00   2.5477202e-01
   2.4507055e-01   1.3666406e+00   2.0610591e-01
   3.2876887e-01   1.4172669e+00   9.3583391e-02
   2.4146223e-01   1.5137740e+00   1.0495917e-01
   1.6954879e-01   1.4037021e+00   5.7103157e-02
   1.1936047e-01   1.5049678e+00  -6.1492709e-03
   3.7053418e-02   1.6585411e+00  -4.5228897e-02
  -1.9997576e-02   1.4178928e+00  -1.4241718e-01
  -1.0324980e-01   1.5903597e+00  -8.7741690e-02
  -1.8725140e-01   1.6531390e+00  -2.5916370e-01
  -2.2153870e-01   1.6318888e+00  -3.0805690e-01
  -3.2632595e-01   1.6723347e+00  -2.7306634e-01
  -3.9703170e-01   1.7124981e+00  -2.7796634e-01
  -5.1234454e-01   1.6838355e+00  -3.5979316e-01
  -4.7262762e-01   1.7069509e+00  -2.7798646e-01
  -5.7523837e-01   1.7029182e+00  -4.2040756e-01
  -7.5941869e-01   1.7540317e+00  -5.1065044e-01
  -8.1228254e-01   1.7454754e+00  -4.9378757e-01
  -8.2251314e-01   1.5727506e+00  -4.5896042e-01
  -8.8679229e-01   1.6750916e+00  -5.1182544e-01
  -1.0208388e+00   1.6755287e+00  -4.4758686e-01
  -1.0048263e+00   1.6688545e+00  -5.3184805e-01
  -1.1171855e+00   1.5918929e+00  -4.5860159e-01
  -1.0961887e+00   1.5632491e+00  -5.7584002e-01
  -1.2461075e+00   1.6427433e+00  -4.5699250e-01
  -1.2548799e+00   1.5117322e+00  -4.3078571e-01
  -1.2865274e+00   1.4668151e+00  -4.8936811e-01
  -1.3280056e+00   1.4159695e+00  -5.4495907e-01
  -1.4522235e+00   1.4241465e+00  -4.8845124e-01
  -1.4879137e+00   1.2582675e+00  -5.1976795e-01
  -1.4958144e+00   1.3235543e+00  -4.6410459e-01
  -1.4819103e+00   1.2409008e+00  -5.1600623e-01
  -1.6087231e+00   1.1555388e+00  -5.6587662e-01
  -1.6158919e+00   1.2163745e+00  -6.5717925e-01
  -1.7024595e+00   9.9070310e-01  -5.7072897e-01
  -1.6542489e+00   9.4761820e-01  -6.1400459e-01
  -1.7409485e+00   9.1340772e-01  -6.5626920e-01
  -1.7771875e+00   9.7848990e-01  -6.4541215e-01
  -1.8133361e+00   7.9203271e-01  -5.3125903e-01
  -1.8395294e+00   6.5004913e-01  -5.8618954e-01
  -1.8057571e+00   5.9427832e-01  -6.6495554e-01
  -1.8392000e+00   5.5935856e-01  -6.4363493e-01
  -1.7903930e+00   4.6309843e-01  -6.6237466e-01
  -1.8123942e+00   3.3272616e-01  -6.3674498e-01
  -1.8266083e+00   2.1044461e-01  -6.2657408e-01
  -1.9008898e+00   1.6616605e-01  -5.5113978e-01
  -1.8696920e+00   1.4751082e-01  -5.4968019e-01
  -1.7948698e+00  -4.9593406e-02  -5.5802919e-01
  -1.7395419e+00  -5.7062643e-02  -6.9517527e-01
  -1.8305167e+00  -2.6191276e-01  -6.2061860e-01
  -1.7035595e+00  -2.5698635e-01  -5.9182986e-01
  -1.7181289e+00  -4.5707966e-01  -6.0513816e-01
  -1.6175965e+00  -4.2211691e-01  -6.0975336e-01
  -1.5760127e+00  -5.5887366e-01  -6.1621902e-01
  -1.7126627e+00  -6.4108808e-01  -6.6185908e-01
  -1.6024628e+00  -7.5471765e-01  -6.0485740e-01
  -1.5469000e+00  -8.9522926e-01  -5.2540160e-01
  -1.4002007e+00  -9.9388626e-01  -6.9691146e-01
  -1.2592554e+00  -1.0779961e+00  -5.4971299e-01
  -1.2679631e+00  -1.1979967e+00  -6.2705826e-01
  -1.1820832e+00  -1.3248882e+00  -5.4622862e-01
  -1.0316116e+00  -1.3942168e+00  -5.4825544e-01
  -1.0255374e+00  -1.3831300e+00  -5.9369270e-01
  -8.9017088e-01  -1.4442434e+00  -5.7720378e-01
  -7.9399941e-01  -1.5576503e+00  -6.3050738e-01
  -8.1692794e-01  -1.7493020e+00  -5.0470150e-01
  -6.8289870e-01  -1.6817227e+00  -5.5305453e-01
  -5.7747774e-01  -1.7398249e+00  -4.9035361e-01
  -5.0598423e-01  -1.8746210e+00  -4.5454115e-01
  -3.2122255e-01  -1.9372750e+00  -4.9574450e-01
  -2.8036748e-01  -2.0917275e+00  -4.8586634e-01
  -2.9992129e-01  -2.0253870e+00  -4.3355723e-01
  -1.5791037e-02  -2.1883829e+00  -4.5059088e-01
   7.4324462e-02  -2.1342300e+00  -4.0835349e-01
   2.7884075e-01  -2.2853142e+00  -4.2596092e-01
   3.0690236e-01  -2.0919964e+00  -4.0321278e-01
   4.3988632e-01  -2.1718170e+00  -3.4892000e-01
   5.7345252e-01  -2.2814172e+00  -3.3552197e-01
   5.9030389e-01  -2.3176832e+00  -3.5139838e-01
   7.6419489e-01  -2.2421015e+00  -2.6202619e-01
   9.1632054e-01  -2.3357957e+00  -3.4274950e-01
   9.4217009e-01  -2.3185443e+00  -2.2215225e-01
   1.0696873e+00  -2.2328752e+00  -2.1975035e-01
   1.3455461e+00  -2.2562730e+00  -1.4917996e-01
   1.2721090e+00  -2.2676354e+00  -1.4490119e-01
   1.5679162e+00  -2.2194419e+00  -2.3131202e-03
   1.5057107e+00  -2.2321968e+00   2.1953594e-02
