   2.0770812e-01   1.3430710e+00   5.5637711e-02
   1.4624586e-01   1.3180451e+00  -4.0407934e-02
   7.9179913e-02   1.4156234e+00  -5.6745137e-03
  -2.3649000e-02   1.3439537e+00  -1.6440800e-01
  -1.9185606e-02   1.3488491e+00  -1.7886013e-01
  -1.2092996e-01   1.3904496e+00  -2.6500363e-01
  -1.9362211e-01   1.5152787e+00  -3.3394135e-01
  -1.8690911e-01   1.4866798e+00  -3.7724104e-01
  -2.6953161e-01   1.4607409e+00  -4.3159894e-01
  -3.9214698e-01   1.5372479e+00  -3.5772877e-01
  -3.9444735e-01   1.4148348e+00  -4.8193650e-01
  -5.1899448e-01   1.5315957e+00  -3.8058718e-01
  -4.8499713e-01   1.5410846e+00  -4.6936370e-01
  -5.1889863e-01   1.5249801e+00  -5.2711773e-01
  -6.3551932e-01   1.4687345e+00  -5.9546166e-01
  -6.5945336e-01   1.4397089e+00  -5.3532098e-01
  -8.7668165e-01   1.5713037e+00  -5.7271839e-01
  -8.0469621e-01   1.5689057e+00  -5.7893841e-01
  -9.1092652e-01   1.4219046e+00  -5.8082198e-01
  -9.1943683e-01   1.3742196e+00  -6.4236902e-01
  -1.0046518e+00   1.4440384e+00  -5.8433850e-01
  -1.0735230e+00   1.4446514e+00  -7.1762529e-01
  -1.0496279e+00   1.2684580e+00  -6.9654113e-01
  -1.1415237e+00   1.2103205e+00  -6.7829622e-01
  -1.2399039e+00   1.2671685e+00  -6.7320178e-01
  -1.2486673e+00   1.3083743e+00  -7.6793712e-01
  -1.2570991e+00   1.1480424e+00  -6.2323412e-01
  -1.2864619e+00   1.0638423e+00  -6.6891533e-01
  -1.3630875e+00   1.0649483e+00  -7.0315285e-01
  -1.3274788e+00   1.0038788e+00  -7.2182776e-01
  -1.3882370e+00   9.3188952e-01  -7.2073945e-01
  -1.4124455e+00   9.2961615e-01  -7.2179644e-01
  -1.4590323e+00   9.2113589e-01  -7.7003441e-01
  -1.3610695e+00   7.5997889e-01  -7.4223212e-01
  -1.4757665e+00   6.5351910e-01  -7.5087609e-01
  -1.5291692e+00   6.5664659e-01  -7.0511698e-01
  -1.4659155e+00   5.8631676e-01  -7.5962080e-01
  -1.4505011e+00   4.8335431e-01  -7.5475765e-01
  -1.5295572e+00   3.2167265e-01  -7.8096750e-01
  -1.3905228e+00   3.3048374e-01  -7.2730247e-01
  -1.5519064e+00   2.4858481e-01  -8.5899886e-01
  -1.5212563e+00   1.9605499e-01  -7.4218974e-01
  -1.5371291e+00   6.1827383e-02  -7.0281619e-01
  -1.5182252e+00   2.9553961e-02  -6.9965444e-01
  -1.4542102e+00   1.8494849e-02  -7.6115353e-01
  -1.4724411e+00  -1.3429970e-01  -7.1920878e-01
  -1.3562935e+00  -2.5496365e-01  -8.1918611e-01
  -1.4182061e+00  -2.7866502e-01  -7.4325557e-01
  -1.5146292e+00  -3.7453880e-01  -7.7802172e-01
  -1.3940334e+00  -4.1859512e-01  -8.1974439e-01
  -1.2720961e+00  -5.4633795e-01  -7.2694855e-01
  -1.2956089e+00  -5.0117652e-01  -6.4835302e-01
  -1.3368817e+00  -6.1607618e-01  -7.8434223e-01
  -1.2287162e+00  -7.2133640e-01  -7.4379168e-01
  -1.2473879e+00  -9.4717610e-01  -7.6088709e-01
  -9.5068812e-01  -9.4885315e-01  -7.2608809e-01
  -9.5441268e-01  -9.7217375e-01  -6.8944420e-01
  -9.0742216e-01  -9.6177406e-01  -6.8180663e-01
  -8.8035184e-01  -9.9220799e-01  -6.3653457e-01
  -7.9190675e-01  -1.2545441e+00  -7.1151680e-01
  -8.5657513e-01  -1.2198037e+00  -6.6186605e-01
  -7.1631453e-01  -1.2670232e+00  -7.1985534e-01
  -6.0763172e-01  -1.3241634e+00  -6.1770342e-01
  -5.6126701e-01  -1.3838190e+00  -6.9755382e-01
  -5.7223249e-01  -1.5690805e+00  -7.0942181e-01
  -2.7312048e-01  -1.5449674e+00  -6.4029246e-01
  -2.9102097e-01  -1.6046894e+00  -6.3180013e-01
  -1.9383398e-01  -1.6400967e+00  -5.3597805e-01
  -1.3507737e-01  -1.6041617e+00  -5.5111368e-01
  -5.6501395e-02  -1.6674369e+00  -6.1513218e-01
   5.9136937e-02  -1.5941534e+00  -5.6247264e-01
   2.5439868e-01  -1.7949811e+00  -4.7922950e-01
   2.6532602e-01  -1.7478759e+00  -4.7513748e-01
   3.2731695e-01  -1.7316144e+00  -4.7191167e-01
   3.8099814e-01  -1.8240576e+00  -5.0788974e-01
   5.6710107e-01  -1.7783797e+00  -3.8758143e-01
   5.9864365e-01  -1.8419848e+00  -4.5873478e-01
   7.3990540e-01  -1.7580243e+00  -4.5269775e-01
   7.4823543e-01  -1.7117340e+00  -3.4979502e-01
   9.2415938e-01  -1.7520228e+00  -3.1385676e-01
   9.6299319e-01  -1.6605137e+00  -2.8724727e-01
   1.0706648e+00  -1.6873801e+00  -1.7731852e-01
   1.1351034e+00  -1.7115151e+00  -2.0254120e-01
   1.2133812e+00  -1.5433654e+00  -4.4623641e-02
   1.3199839e+00  -1.6112609e+00  -2.7433701e-02
   1.4442152e+00  -1.5394759e+00   7.9163823e-03
   1.4022604e+00  -1.4891198e+00   1.4102297e-01
   1.4645484e+00  -1.4722806e+00   1.6202934e-01
   1.4974479e+00  -1.4076032e+00   3.9319420e-01
   1.7051735e+00  -1.3279783e+00   4.0541141e-01
   1.7208114e+00  -1.2103518e+00   5.4531740e-01
   1.7011210e+00  -1.2818861e+00   7.9182521e-01
   1.7494744e+00  -1.0329567e+00   8.7892478e-01
   1.8258474e+00  -1.1389014e+00   1.0367254e+00
   1.8602948e+00  -1.0132739e+00   9.6906235e-01
   1.7906312e+00  -9.4022269e-01   1.2825213e+00
