   1.0000000e+00   1.0000000e+00   9.8748749e-01   9.4191287e-01   9.2484970e-01   9.1228070e-01   8.4653962e-01   7.6919217e-01   7.4196787e-01   6.3987946e-01   5.3417085e-01   4.8366013e-01   4.2454728e-01   3.9104177e-01   3.7713998e-01   3.7027708e-01   3.3467742e-01   3.1417045e-01   2.7194753e-01   2.4583544e-01   2.2575758e-01   2.1121779e-01   2.0273003e-01   1.7653010e-01   1.6042510e-01   1.4835443e-01   1.3829787e-01   1.2620375e-01   9.7363083e-02   8.0669711e-02   6.7005076e-02   5.5865922e-02   4.7256098e-02   3.7620742e-02   3.2553408e-02   2.7480916e-02   2.3930754e-02   1.9867550e-02   1.7329256e-02   1.4788373e-02   1.2755102e-02   1.0209290e-02   7.6608784e-03   6.1318344e-03   3.5787321e-03   2.0460358e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0964361e-03   4.7194546e-03   8.3945435e-03   9.9737533e-03   1.2079832e-02   1.4188124e-02   1.6824395e-02   1.9463440e-02   2.2631579e-02   2.6329647e-02   3.0558483e-02   3.6900369e-02   4.3248945e-02   5.4353562e-02   6.9693770e-02   6.8674062e-02   6.7653277e-02   6.7160233e-02   6.6137566e-02   7.1995765e-02   8.3156780e-02   9.6979332e-02   1.1346766e-01   1.3527851e-01   1.6029724e-01   1.6834838e-01   1.7375133e-01   1.8022329e-01   1.8510638e-01   2.0010644e-01   2.2364217e-01   2.5306340e-01   2.7452026e-01   2.7200000e-01   2.6520811e-01   2.5894287e-01   2.5053419e-01   2.4585783e-01   2.2032086e-01   1.8887105e-01   1.6434690e-01   1.4408141e-01   1.2540193e-01   1.0026810e-01   8.3154506e-02   6.9243156e-02   5.6390977e-02   4.4062332e-02   3.0107527e-02   2.1516945e-02   1.8837460e-02   1.6155089e-02   1.2931034e-02   1.0781671e-02   8.6299892e-03   5.9363195e-03   3.7796976e-03   2.1609941e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1273957e-03   2.2560632e-03   4.5146727e-03   6.2111801e-03   7.9096045e-03   1.0175240e-02   1.2443439e-02   1.4714205e-02   1.7553794e-02   2.0396601e-02   3.1746032e-02   4.2541123e-02   5.3916005e-02   6.5303805e-02   7.8409091e-02   1.0119386e-01   1.1774744e-01   1.3716562e-01   1.6116173e-01   1.8974359e-01   2.2690992e-01   2.3388477e-01   2.3972603e-01   2.4728726e-01   2.5428571e-01   2.5671812e-01   2.3970252e-01   2.1808815e-01   1.9358534e-01   1.7535817e-01   1.6456422e-01   1.5949512e-01   1.5556831e-01   1.4819070e-01   1.3390805e-01   1.0868315e-01   9.2635213e-02   7.8871618e-02   6.7972350e-02   5.8789625e-02   5.7670127e-02   5.8857473e-02   5.9468822e-02   6.0080878e-02   5.5491329e-02   4.1642568e-02   3.4143519e-02   2.8951940e-02   2.4913094e-02   2.0869565e-02   1.8561485e-02   1.6250725e-02   1.3937282e-02   1.1621150e-02   1.0465116e-02   7.5625364e-03   7.5669383e-03   2.9120559e-03   1.1655012e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1976048e-03   2.3966447e-03   4.7961631e-03   6.5986803e-03   8.4033613e-03   1.0810811e-02   1.3221154e-02   1.5634396e-02   1.8050542e-02   2.0469597e-02   2.4698795e-02   2.8330319e-02   3.3775633e-02   4.0434520e-02   4.9516908e-02   6.0422961e-02   7.1946796e-02   8.5299456e-02   1.0351090e-01   1.2901272e-01   1.3757576e-01   1.4796847e-01   1.6201456e-01   1.9186400e-01   1.9866343e-01   2.0972644e-01   2.2749392e-01   2.4954352e-01   2.8501827e-01   3.1261426e-01   3.4390244e-01   3.6119585e-01   3.7423687e-01   3.9523519e-01   4.4132029e-01   5.0336391e-01   5.7405141e-01   7.1218616e-01   7.4693627e-01   8.0748007e-01   8.7668712e-01   9.2081031e-01   9.3427518e-01   9.5943454e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.5499383e-01   9.3337446e-01   9.1913580e-01   8.6843731e-01   7.9728059e-01   7.4706246e-01   7.0668317e-01   5.6408669e-01   5.0495663e-01   4.4079355e-01   3.9888337e-01   3.7988827e-01   3.6770186e-01   3.4493474e-01   3.1840796e-01   2.8438083e-01   2.5342466e-01   2.2990654e-01   2.1446384e-01   2.0399251e-01   1.8789014e-01   1.6552155e-01   1.5125000e-01   1.4133834e-01   1.3141427e-01   1.0457107e-01   8.6466165e-02   7.2100313e-02   6.0225847e-02   4.9591965e-02   3.9572864e-02   3.5197989e-02   2.9559748e-02   2.5802391e-02   2.1410579e-02   1.8273472e-02   1.5762926e-02   1.3880126e-02   1.1363636e-02   8.8439672e-03   6.9532238e-03   5.0600886e-03   2.5316456e-03   1.2666244e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3046314e-03   3.9164491e-03   8.4911822e-03   9.8039216e-03   1.1772400e-02   1.3743455e-02   1.5717092e-02   1.8348624e-02   2.0983607e-02   2.4278215e-02   2.8890348e-02   3.4165572e-02   4.0105194e-02   4.8684211e-02   7.0441080e-02   6.8511199e-02   6.7897165e-02   6.7282322e-02   6.6666667e-02   6.7371202e-02   7.7990747e-02   8.9285714e-02   1.0589014e-01   1.2384106e-01   1.5639496e-01   1.6445623e-01   1.7120106e-01   1.7662683e-01   1.8205980e-01   1.9348404e-01   2.1490353e-01   2.4300932e-01   2.5982678e-01   2.7333333e-01   2.6884590e-01   2.6168224e-01   2.5450902e-01   2.4799465e-01   2.3745819e-01   2.0214190e-01   1.7414601e-01   1.5281501e-01   1.3480885e-01   1.1409396e-01   8.9993284e-02   7.4596774e-02   6.1869536e-02   4.9125168e-02   3.7710438e-02   2.3584906e-02   2.0229265e-02   1.7543860e-02   1.4854828e-02   1.2162162e-02   9.4658553e-03   6.7658999e-03   4.7393365e-03   2.7100271e-03   6.7796610e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1459227e-03   3.5790981e-03   5.0143266e-03   7.1684588e-03   8.6083214e-03   1.0768126e-02   1.2931034e-02   1.5097052e-02   1.7266187e-02   2.5197984e-02   3.6743516e-02   4.6142754e-02   5.6998557e-02   6.8592058e-02   8.2369942e-02   1.0484454e-01   1.2301013e-01   1.4627082e-01   1.7173913e-01   2.0522117e-01   2.2641509e-01   2.3311547e-01   2.4200581e-01   2.4727273e-01   2.5036390e-01   2.4617626e-01   2.2886297e-01   2.0058352e-01   1.7518248e-01   1.6216216e-01   1.5862573e-01   1.5215801e-01   1.4787701e-01   1.3992674e-01   1.1436950e-01   9.7578870e-02   8.2232012e-02   7.0536370e-02   5.9558824e-02   5.5187638e-02   5.6701031e-02   5.6742815e-02   5.7522124e-02   5.9040590e-02   4.4313146e-02   3.5476718e-02   3.0325444e-02   2.5906736e-02   2.2222222e-02   1.8532246e-02   1.5578635e-02   1.3363029e-02   1.1887073e-02   1.0408922e-02   8.1845238e-03   6.7014147e-03   4.4709389e-03   1.4914243e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5455951e-03   3.0935808e-03   5.4179567e-03   6.9713400e-03   9.3023256e-03   1.1636928e-02   1.3975155e-02   1.6317016e-02   1.8662519e-02   2.1789883e-02   2.5700935e-02   3.0397506e-02   3.5101404e-02   4.5277127e-02   5.2343750e-02   6.4112588e-02   7.5899844e-02   9.2404072e-02   1.2068966e-01   1.2862745e-01   1.3893250e-01   1.5003928e-01   1.6666667e-01   1.9040126e-01   1.9763780e-01   2.1355398e-01   2.3264984e-01   2.5808998e-01   2.9778831e-01   3.1699605e-01   3.4889241e-01   3.5866983e-01   3.7321712e-01   4.0840603e-01   4.7777778e-01   5.2581414e-01   6.4069952e-01   7.3667462e-01   7.6831210e-01   8.4940239e-01   9.1786284e-01   9.2817239e-01   9.4648562e-01   9.9280576e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.7594226e-01   9.4301766e-01   9.2610442e-01   9.1157556e-01   8.4473049e-01   7.6167472e-01   7.3811442e-01   6.1854839e-01   5.1573850e-01   4.6042003e-01   4.0582053e-01   3.7540453e-01   3.6356275e-01   3.5656402e-01   3.2035685e-01   3.0113636e-01   2.6076361e-01   2.3333333e-01   2.1562246e-01   2.0276873e-01   1.9559902e-01   1.6884176e-01   1.5265306e-01   1.4297386e-01   1.3409648e-01   1.1702128e-01   9.1728092e-02   7.7868852e-02   6.3986874e-02   5.3366174e-02   4.4371405e-02   3.6184211e-02   3.1275720e-02   2.7182867e-02   2.3083265e-02   1.8976898e-02   1.6515277e-02   1.4049587e-02   1.2406948e-02   9.9337748e-03   7.4565037e-03   5.8043118e-03   3.3195021e-03   1.6611296e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5929127e-03   5.1903114e-03   8.6580087e-03   1.0398614e-02   1.2142238e-02   1.3888889e-02   1.7376195e-02   1.9130435e-02   2.3498695e-02   2.7003484e-02   3.2258065e-02   3.7521815e-02   4.3668122e-02   5.5944056e-02   6.9116360e-02   6.8301226e-02   6.7484663e-02   6.7543860e-02   6.5847234e-02   7.2934974e-02   8.4432718e-02   9.8591549e-02   1.1541850e-01   1.3492063e-01   1.6240071e-01   1.6784452e-01   1.7418214e-01   1.7964602e-01   1.8511957e-01   2.0301418e-01   2.2537711e-01   2.5399645e-01   2.7466667e-01   2.7135231e-01   2.6447017e-01   2.5846702e-01   2.4888492e-01   2.4553571e-01   2.1537087e-01   1.8604651e-01   1.6293644e-01   1.4157706e-01   1.2466368e-01   9.8743268e-02   8.1761006e-02   6.7446043e-02   5.4905491e-02   4.3243243e-02   2.7953111e-02   2.1660650e-02   1.8066847e-02   1.5370705e-02   1.2669683e-02   9.9637681e-03   8.1595648e-03   6.3520871e-03   4.5413261e-03   1.8181818e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.7751711e-04   1.9569472e-03   3.9177277e-03   5.8823529e-03   6.8694799e-03   8.8408644e-03   1.0816126e-02   1.3779528e-02   1.5763547e-02   1.7751479e-02   2.8627838e-02   3.7549407e-02   4.8466864e-02   5.8415842e-02   6.9375619e-02   9.2261905e-02   1.0625621e-01   1.2624254e-01   1.5323383e-01   1.8326693e-01   2.1734796e-01   2.2255489e-01   2.2977023e-01
