   8.5602329e-01  -1.1617647e+00  -1.9191477e-01
   9.1594040e-01  -1.1394246e+00  -1.6456562e-01
   9.7391922e-01  -1.1134961e+00  -1.3553533e-01
   1.0297466e+00  -1.0840150e+00  -1.0472432e-01
   1.0832096e+00  -1.0510293e+00  -7.2023484e-02
   1.1341074e+00  -1.0145993e+00  -3.7358801e-02
   1.1822273e+00  -9.7479529e-01  -7.7009370e-04
   1.2273305e+00  -9.3169870e-01   3.7700300e-02
   1.2691929e+00  -8.8540431e-01   7.7986190e-02
   1.3076061e+00  -8.3602022e-01   1.1999652e-01
   1.3423770e+00  -7.8366791e-01   1.6361539e-01
   1.3733281e+00  -7.2848221e-01   2.0870203e-01
   1.4002974e+00  -6.7061132e-01   2.5509081e-01
   1.4231384e+00  -6.1021678e-01   3.0259125e-01
   1.4417202e+00  -5.4747350e-01   3.5098800e-01
   1.4559271e+00  -4.8256909e-01   4.0004028e-01
   1.4656524e+00  -4.1568106e-01   4.4936310e-01
   1.4707926e+00  -3.4701037e-01   4.9829647e-01
   1.4712736e+00  -2.7677344e-01   5.4615082e-01
   1.4670547e+00  -2.0518842e-01   5.9224370e-01
   1.4581287e+00  -1.3247519e-01   6.3589981e-01
   1.4445219e+00  -5.8855377e-02   6.7645099e-01
   1.4262943e+00   1.5447676e-02   7.1323621e-01
   1.4035390e+00   9.0208881e-02   7.4560158e-01
   1.3763830e+00   1.6520142e-01   7.7290034e-01
   1.3449865e+00   2.4019674e-01   7.9449288e-01
   1.3095073e+00   3.1497929e-01   8.0967956e-01
   1.2701271e+00   3.8933967e-01   8.1786817e-01
   1.2270988e+00   4.6305535e-01   8.1875392e-01
   1.1806766e+00   5.3591748e-01   8.1216368e-01
   1.1311151e+00   6.0773122e-01   7.9805444e-01
   1.0786694e+00   6.7831566e-01   7.7651337e-01
   1.0235949e+00   7.4750389e-01   7.4775779e-01
   9.6614765e-01   8.1514295e-01   7.1213517e-01
   9.0658405e-01   8.8109381e-01   6.7012346e-01
   8.4516825e-01   9.4521347e-01   6.2246107e-01
